adithi,Genuine,0.096,0.439,0.343,0.134,0.422,0.288,0.155,0.849,0.694,0.145,0.502,0.357,0.11,0.471,0.361,2.665,0.503,-2.162,2.347,0.03,-2.317,2.609,0.03,-2.579,2.986,0.031,-2.955,3.231,0.029,-3.202,4.207,0.031,-4.176,-1756005112.233,0.03,1756005112.263,-1756005112.263,0.03,1756005112.293,-1756005112.293,0.03,1756005112.323,-1756005112.323,0.03,1756005112.353,-1756005112.353,0.031,1756005112.384,-1756005112.384,0.029,1756005112.413,-1756005112.413,0.031,1756005112.444,-1756005112.444,0.03,1756005112.474,-1756005112.474,0.03,1756005112.504,-1756005112.504,0.033,1756005112.537,-1756005112.537,0.027,1756005112.564,-1756005112.564,0.03,1756005112.594,-1756005112.594,0.03,1756005112.624,-1756005112.624,0.03,1756005112.654,-1756005112.654,0.031,1756005112.685,-1756005112.685,0.03,1756005112.715,-1756005112.715,0.03,1756005112.745,-1756005112.745,0.03,1756005112.775,-1756005112.775,0.03,1756005112.805,-1756005112.805,0.031,1756005112.836,-1756005112.836,0.03,1756005112.866,-1756005112.866,0.03,1756005112.896,-1756005112.896,0.03,1756005112.926,-1756005112.926,0.03,1756005112.956,-1756005112.956,0.03,1756005112.986,-1756005112.986,0.031,1756005113.017,-1756005113.017,0.03,1756005113.047,-1756005113.047,0.03,1756005113.077,-1756005113.077,0.03,1756005113.107,-1756005113.107,0.03,1756005113.137,-1756005113.137,0.03,1756005113.167,-1756005113.167,0.031,1756005113.198,-1756005113.198,0.03,1756005113.228,-1756005113.228,0.032,1756005113.26,-1756005113.26,0.028,1756005113.288,-1756005113.288,0.033,1756005113.321,-1756005113.321,0.028,1756005113.349,-1756005113.349,0.03,1756005113.379,-1756005113.379,0.03,1756005113.409,-1756005113.409,0.032,1756005113.441,-1756005113.441,0.03,1756005113.471,-1756005113.471,0.029,1756005113.5,-1756005113.5,0.03,1756005113.53,-1756005113.53,0.03,1756005113.56,-1756005113.56,0.03,1756005113.59,-1756005113.59,0.03,1756005113.62,-1756005113.62,0.03,1756005113.65,-1756005113.65,0.03,1756005113.68,-1756005113.68,0.031,1756005113.711,-1756005113.711,0.03,1756005113.741,-1756005113.741,0.031,1756005113.772,-1756005113.772,0.031,1756005113.803,-1756005113.803,0.03,1756005113.833,-1756005113.833,0.029,1756005113.862,-1756005113.862,0.029,1756005113.891,-1756005113.891,0.031,1756005113.922,-1756005113.922,0.029,1756005113.951,-1756005113.951,0.031,1756005113.982,-1756005113.982,0.03,1756005114.012,-1756005114.012,0.034,1756005114.046,-1756005114.046,0.027,1756005114.073,-1756005114.073,0.03,1756005114.103,-1756005114.103,0.015,1756005114.118,-1756005114.118,0.407,1756005114.525,-1756005114.525,0.346,1756005114.871,-1756005114.871,0.378,1756005115.249,-1756005115.249,1.02,1756005116.269,-1756005116.269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adithi,Genuine,0.127,0.292,0.165,0.125,0.32,0.195,0.151,0.323,0.172,0.15,0.417,0.267,0.112,0.377,0.265,0.447,0.296,-0.151,0.207,0.351,0.144,0.172,0.362,0.19,0.206,0.242,0.036,0.135,0.376,0.241,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adithi,Genuine,0.132,0.343,0.211,0.112,0.271,0.159,0.16,0.292,0.132,0.13,0.477,0.347,0.136,0.518,0.382,0.969,0.503,-0.466,0.616,0.029,-0.587,0.864,0.033,-0.831,1.169,0.028,-1.141,1.359,0.031,-1.328,1.712,0.031,-1.681,-1756005131.222,0.028,1756005131.25,-1756005131.25,0.03,1756005131.28,-1756005131.28,0.03,1756005131.31,-1756005131.31,0.03,1756005131.34,-1756005131.34,0.031,1756005131.371,-1756005131.371,0.031,1756005131.402,-1756005131.402,0.004,1756005131.406,-1756005131.406,0.408,1756005131.814,-1756005131.814,0.294,1756005132.108,-1756005132.108,0.253,1756005132.361,-1756005132.361,0.407,1756005132.768,-1756005132.768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adithi,Genuine,0.15,0.447,0.297,0.145,0.206,0.061,0.156,0.332,0.176,0.196,0.547,0.351,0.147,0.676,0.529,0.857,0.503,-0.354,0.364,0.028,-0.336,1.315,0.03,-1.285,2.252,0.03,-2.222,2.689,0.031,-2.658,3.352,0.029,-3.323,-1756005136.808,0.012,1756005136.82,-1756005136.82,1.044,1756005137.864,-1756005137.864,0.975,1756005138.839,-1756005138.839,0.468,1756005139.307,-1756005139.307,0.648,1756005139.955,-1756005139.955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adithi,Genuine,0.14,0.789,0.649,0.221,0.84,0.619,0.193,0.533,0.34,0.241,0.666,0.425,0.188,0.882,0.694,0.726,0.502,-0.224,0.433,0.031,-0.402,1.605,0.014,-1.591,2.04,1.367,-0.673,1.151,0.482,-0.669,1.498,0.455,-1.043,-1756005148.435,0.807,1756005149.242,-1756005149.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adithi,Genuine,0.184,0.581,0.397,0.207,0.438,0.231,0.175,0.421,0.246,0.211,0.588,0.377,0.152,0.619,0.467,0.648,0.493,-0.155,0.379,0.678,0.299,0.211,0.402,0.191,0.232,0.613,0.381,0.161,0.517,0.356,0.191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adithi,Genuine,0.207,1.403,1.196,0.176,0.557,0.381,0.152,0.57,0.418,0.185,0.486,0.301,0.166,0.609,0.443,0.791,0.502,-0.289,0.492,0.031,-0.461,0.864,0.03,-0.834,1.493,0.031,-1.462,1.954,0.014,-1.94,2.637,0.637,-2.0,-1756005163.248,0.61,1756005163.858,-1756005163.858,0.536,1756005164.394,-1756005164.394,0.613,1756005165.007,-1756005165.007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adithi,Genuine,0.164,0.798,0.634,0.156,0.407,0.251,0.171,0.296,0.125,0.237,0.479,0.242,0.134,0.507,0.373,0.623,0.457,-0.166,0.412,0.813,0.401,0.188,0.49,0.302,0.174,0.436,0.262,0.12,0.602,0.482,0.208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adithi,Genuine,0.13,0.483,0.353,0.17,0.406,0.236,0.147,0.348,0.201,0.16,0.592,0.432,0.141,7.206,7.065,0.784,0.505,-0.279,0.359,0.028,-0.331,1.356,0.03,-1.326,1.713,0.03,-1.683,2.075,0.03,-2.045,2.557,0.032,-2.525,-1756005185.407,0.019,1756005185.426,-1756005185.426,1.065,1756005186.491,-1756005186.491,0.357,1756005186.848,-1756005186.848,0.469,1756005187.317,-1756005187.317,0.51,1756005187.827,-1756005187.827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adithi,Genuine,0.125,0.386,0.261,0.125,0.438,0.313,0.166,0.387,0.221,0.166,0.368,0.202,0.11,0.542,0.432,0.487,0.367,-0.12,0.17,0.427,0.257,0.146,0.317,0.171,0.156,0.271,0.115,0.176,0.458,0.282,0.114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adithi,Genuine,0.124,0.326,0.202,0.1,0.412,0.312,0.162,0.367,0.205,0.136,0.468,0.332,0.11,0.478,0.368,0.406,0.265,-0.141,0.237,1.016,0.779,0.155,0.597,0.442,0.171,0.322,0.151,0.146,1.468,1.322,0.161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adithi,Genuine,0.135,0.461,0.326,0.156,0.332,0.176,0.126,0.377,0.251,0.126,0.522,0.396,0.261,0.705,0.444,0.096,0.19,0.094,0.304,0.211,-0.093,0.166,0.869,0.703,0.141,0.497,0.356,0.157,0.268,0.111,0.135,0.406,0.271,0.172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adithi,Genuine,0.146,0.468,0.322,0.162,0.709,0.547,0.156,0.497,0.341,0.177,2.388,2.211,0.12,0.619,0.499,0.4,0.274,-0.126,0.201,0.824,0.623,0.146,0.322,0.176,0.142,0.272,0.13,0.171,0.915,0.744,0.161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adithi,Genuine,0.113,0.33,0.217,0.175,0.471,0.296,0.14,0.326,0.186,0.172,0.382,0.21,0.186,0.227,0.041,0.487,0.372,-0.115,0.226,0.63,0.404,0.134,0.22,0.086,0.161,0.261,0.1,0.136,0.368,0.232,0.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adithi,Genuine,0.181,0.409,0.228,0.158,0.349,0.191,0.131,0.519,0.388,0.17,1.25,1.08,0.111,0.212,0.101,0.316,0.225,-0.091,0.156,0.699,0.543,0.116,0.196,0.08,0.155,0.271,0.116,0.146,0.414,0.268,0.144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adithi,Genuine,0.111,0.341,0.23,0.145,0.231,0.086,0.176,0.342,0.166,0.116,0.447,0.331,0.135,0.301,0.166,0.412,0.312,-0.1,0.166,0.402,0.236,0.161,0.231,0.07,0.18,0.201,0.021,0.141,0.302,0.161,0.181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adithi,Genuine,0.111,0.935,0.824,0.151,0.427,0.276,0.126,0.323,0.197,0.201,2.215,2.014,0.146,0.383,0.237,0.401,0.252,-0.149,0.38,0.752,0.372,0.161,0.433,0.272,0.131,0.261,0.13,0.161,0.468,0.307,0.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adithi,Genuine,0.13,0.401,0.271,0.147,0.378,0.231,0.155,0.758,0.603,0.181,1.901,1.72,0.124,0.312,0.188,0.414,0.28,-0.134,0.246,0.805,0.559,0.164,0.356,0.192,0.16,0.342,0.182,0.159,0.276,0.117,0.161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adithi,Genuine,0.161,0.689,0.528,0.171,0.362,0.191,0.18,0.457,0.277,0.157,0.596,0.439,0.133,0.284,0.151,0.387,0.266,-0.121,0.131,0.735,0.604,0.15,0.386,0.236,0.126,0.311,0.185,0.121,0.443,0.322,0.135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adithi,Genuine,0.106,0.498,0.392,0.146,0.433,0.287,0.135,0.503,0.368,0.235,0.737,0.502,0.133,0.353,0.22,0.642,0.502,-0.14,0.242,0.006,-0.236,0.693,0.572,-0.121,0.642,0.457,-0.185,0.633,0.487,-0.146,0.754,0.659,-0.095,-1756005273.735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adithi,Genuine,0.141,0.422,0.281,0.186,0.478,0.292,0.15,0.543,0.393,0.14,0.652,0.512,0.141,0.367,0.226,0.609,0.502,-0.107,0.276,0.007,-0.269,0.727,0.541,-0.186,0.683,0.502,-0.181,0.7,0.554,-0.146,0.538,0.453,-0.085,-1756005279.821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
